txn_id,merchant_id,cardholder_id,amount,status,txn_date,refund_flag,decline_reason
8205,2,684,54.04,completed,2024-02-28,0,
8206,452,1317,31.96,completed,2024-02-28,0,
8207,466,628,61.94,failed,2024-02-28,0,processing_error
8208,31,412,8.96,completed,2024-02-28,0,
8209,392,1921,30.41,completed,2024-02-28,1,
8210,372,121,30.42,completed,2024-02-28,0,
8211,330,1151,5.8,completed,2024-02-28,0,
8212,48,1623,43.49,completed,2024-02-28,0,
8213,65,1737,19.6,completed,2024-02-28,0,
8214,391,1973,10.07,completed,2024-02-28,0,
8215,140,1061,50.31,completed,2024-02-28,0,
8216,109,325,15.7,completed,2024-02-28,0,
8217,87,1490,18.69,completed,2024-02-28,0,
8218,325,1248,62.11,completed,2024-02-28,0,
8219,50,1577,37.49,completed,2024-02-28,0,
8220,215,728,54.58,completed,2024-02-28,0,
8221,283,64,30.28,completed,2024-02-28,1,
8222,375,1714,22.42,completed,2024-02-28,0,
8223,382,133,40.69,completed,2024-02-28,0,
8224,410,1124,30.42,completed,2024-02-28,0,
8225,405,1248,28.82,completed,2024-02-28,0,
8226,370,303,32.5,completed,2024-02-28,0,
8227,130,667,84.4,completed,2024-02-28,0,
8228,454,1106,22.78,completed,2024-02-28,0,
8229,402,1047,321.01,completed,2024-02-28,0,
8230,79,618,33.87,completed,2024-02-28,0,
8231,402,1236,31.34,completed,2024-02-28,0,
8232,138,801,25.61,completed,2024-02-28,0,
8233,376,1481,29.46,completed,2024-02-28,0,
8234,314,181,22.24,completed,2024-02-28,0,
8235,15,840,6.74,completed,2024-02-28,0,
8236,452,551,7.17,completed,2024-02-28,0,
8237,121,1964,24.65,completed,2024-02-28,0,
8238,435,1358,13.41,completed,2024-02-28,0,
8239,136,761,149.64,completed,2024-02-28,0,
8240,174,143,70.73,completed,2024-02-28,0,
8241,168,878,10.26,completed,2024-02-28,0,
8242,248,28,22.87,completed,2024-02-28,0,
8243,48,1015,47.72,completed,2024-02-28,0,
8244,2,471,29.19,completed,2024-02-28,0,
8245,212,1115,52.36,completed,2024-02-28,0,
8246,499,443,29.49,completed,2024-02-29,0,
8247,324,1153,24.31,completed,2024-02-29,0,
8248,190,838,6.14,completed,2024-02-29,0,
8249,174,923,46.54,completed,2024-02-29,0,
8250,136,803,71.47,completed,2024-02-29,0,
8251,315,759,9.39,completed,2024-02-29,0,
8252,400,738,8.27,completed,2024-02-29,1,
8253,429,1562,68.99,completed,2024-02-29,0,
8254,45,1390,33.97,completed,2024-02-29,0,
8255,325,17,44.81,completed,2024-02-29,0,
8256,476,1579,20.15,completed,2024-02-29,0,
8257,388,1459,14.17,completed,2024-02-29,0,
8258,175,601,65.98,completed,2024-02-29,0,
8259,376,739,20.75,completed,2024-02-29,0,
8260,459,502,22.14,completed,2024-02-29,0,
8261,264,148,61.08,completed,2024-02-29,0,
8262,185,512,143.83,completed,2024-02-29,0,
8263,13,485,65.22,completed,2024-02-29,0,
8264,69,962,28.95,completed,2024-02-29,0,
8265,357,1494,26.38,completed,2024-02-29,0,
8266,238,373,6.92,completed,2024-02-29,0,
8267,49,1769,29.89,completed,2024-02-29,1,
8268,270,1023,19.14,completed,2024-02-29,0,
8269,269,1631,79.12,completed,2024-02-29,0,
8270,237,1057,12.96,completed,2024-02-29,0,
8271,364,787,53.47,completed,2024-02-29,0,
8272,76,486,21.35,completed,2024-02-29,0,
8273,55,1450,125.05,completed,2024-02-29,1,
8274,476,865,218.91,completed,2024-02-29,0,
8275,398,1827,7.52,completed,2024-02-29,0,
8276,444,1966,85.33,completed,2024-02-29,0,
8277,376,865,22.71,completed,2024-02-29,0,
8278,437,1792,12.36,completed,2024-02-29,0,
8279,411,600,19.58,completed,2024-02-29,0,
8280,414,1049,40.72,completed,2024-02-29,0,
8281,151,424,31.23,completed,2024-02-29,0,
8282,148,1855,50.65,failed,2024-02-29,0,merchant_limit_exceeded
8283,241,592,17.27,completed,2024-02-29,0,
8284,480,1309,118.1,completed,2024-02-29,0,
8285,215,96,17.66,completed,2024-02-29,0,
8286,151,881,35.23,completed,2024-02-29,0,
8287,256,413,25.38,completed,2024-02-29,0,
8288,204,1872,14.38,completed,2024-02-29,0,
8289,380,1108,36.87,completed,2024-02-29,0,
8290,210,253,47.85,completed,2024-02-29,0,
8291,485,1875,40.66,completed,2024-02-29,0,
8292,11,1418,47.49,completed,2024-02-29,0,
8293,388,1173,14.47,completed,2024-02-29,0,
8294,409,313,34.0,completed,2024-02-29,0,
8295,103,1737,27.05,completed,2024-02-29,0,
8296,49,810,14.57,completed,2024-02-29,0,
8297,41,1804,17.76,completed,2024-02-29,0,
8298,289,366,50.64,completed,2024-02-29,0,
8299,204,1869,179.35,completed,2024-02-29,0,
8300,489,137,10.62,completed,2024-02-29,0,
8301,306,74,31.85,completed,2024-02-29,0,
8302,1,721,49.83,completed,2024-03-01,0,
8303,226,1102,17.98,completed,2024-03-01,0,
8304,28,808,18.07,completed,2024-03-01,0,
8305,152,116,8.59,completed,2024-03-01,0,
8306,324,37,24.98,completed,2024-03-01,0,
8307,368,1691,111.12,completed,2024-03-01,0,
8308,137,1221,29.51,completed,2024-03-01,0,
8309,145,309,21.84,failed,2024-03-01,0,insufficient_funds
8310,364,1442,31.12,completed,2024-03-01,0,
8311,483,1567,26.53,completed,2024-03-01,0,
8312,221,703,10.13,completed,2024-03-01,0,
8313,29,449,9.05,completed,2024-03-01,0,
8314,384,864,14.21,completed,2024-03-01,0,
8315,267,948,52.13,completed,2024-03-01,0,
8316,190,1248,57.07,completed,2024-03-01,0,
8317,46,1550,87.51,completed,2024-03-01,0,
8318,406,1255,28.24,completed,2024-03-01,0,
8319,158,191,20.55,completed,2024-03-01,0,
8320,222,150,55.24,completed,2024-03-01,0,
8321,89,64,94.18,completed,2024-03-01,0,
8322,417,230,31.3,completed,2024-03-01,0,
8323,132,1337,24.75,completed,2024-03-01,0,
8324,149,630,40.42,completed,2024-03-01,0,
8325,111,338,27.91,completed,2024-03-01,0,
8326,237,618,49.53,completed,2024-03-01,0,
8327,236,1609,29.43,completed,2024-03-01,0,
8328,91,487,33.96,completed,2024-03-01,0,
8329,452,696,12.05,completed,2024-03-01,0,
8330,78,485,16.41,completed,2024-03-01,0,
8331,176,136,19.51,completed,2024-03-01,0,
8332,17,370,13.89,completed,2024-03-01,0,
8333,119,507,190.94,completed,2024-03-01,0,
8334,154,693,77.3,completed,2024-03-01,0,
8335,487,873,21.86,completed,2024-03-01,0,
8336,432,1325,45.1,completed,2024-03-01,0,
8337,491,1308,27.66,completed,2024-03-01,0,
8338,344,981,41.25,completed,2024-03-01,0,
8339,303,732,9.92,completed,2024-03-01,0,
8340,163,937,11.73,completed,2024-03-01,0,
8341,8,167,24.84,completed,2024-03-01,0,
8342,176,1338,32.78,completed,2024-03-01,0,
8343,260,1416,14.08,completed,2024-03-01,0,
8344,306,1875,32.6,completed,2024-03-01,0,
8345,129,1204,11.32,completed,2024-03-01,0,
8346,27,704,63.77,completed,2024-03-01,0,
8347,365,46,24.41,completed,2024-03-01,0,
8348,440,219,23.65,completed,2024-03-01,0,
8349,423,657,53.39,completed,2024-03-01,0,
8350,107,1328,11.75,completed,2024-03-01,0,
8351,197,1163,9.32,completed,2024-03-01,0,
8352,38,848,41.45,completed,2024-03-01,0,
8353,450,1663,41.68,completed,2024-03-01,0,
8354,88,1340,41.07,completed,2024-03-01,0,
8355,406,1486,34.48,completed,2024-03-01,0,
8356,317,1994,8.42,completed,2024-03-01,0,
8357,62,1236,90.51,completed,2024-03-01,0,
8358,396,452,91.1,completed,2024-03-02,0,
8359,166,1448,34.11,completed,2024-03-02,0,
8360,170,465,69.35,completed,2024-03-02,0,
8361,4,991,99.34,completed,2024-03-02,0,
8362,242,1477,49.59,completed,2024-03-02,0,
8363,92,295,20.69,completed,2024-03-02,0,
8364,173,620,17.73,completed,2024-03-02,0,
8365,292,119,21.52,completed,2024-03-02,0,
8366,41,226,68.62,completed,2024-03-02,0,
8367,185,838,11.94,completed,2024-03-02,0,
8368,14,1051,80.35,completed,2024-03-02,0,
8369,461,1950,40.38,completed,2024-03-02,0,
8370,449,681,23.63,completed,2024-03-02,0,
8371,265,1954,11.4,completed,2024-03-02,0,
8372,435,5,175.61,completed,2024-03-02,0,
8373,340,165,68.01,completed,2024-03-02,0,
8374,336,71,13.54,completed,2024-03-02,0,
8375,328,1274,50.16,completed,2024-03-02,1,
8376,293,538,39.0,completed,2024-03-02,0,
8377,117,246,11.95,completed,2024-03-02,0,
8378,306,865,11.47,completed,2024-03-02,0,
8379,152,1078,37.47,completed,2024-03-02,0,
8380,330,1843,21.96,completed,2024-03-02,0,
8381,89,1606,84.09,completed,2024-03-02,0,
8382,150,1735,25.45,completed,2024-03-02,0,
8383,340,1709,20.28,completed,2024-03-02,0,
8384,253,244,32.93,completed,2024-03-02,0,
8385,221,1914,15.93,completed,2024-03-02,0,
8386,170,1917,35.2,completed,2024-03-02,0,
8387,289,311,26.68,completed,2024-03-02,0,
8388,111,724,27.99,completed,2024-03-02,0,
8389,179,1876,47.03,completed,2024-03-02,0,
8390,248,512,21.21,completed,2024-03-02,0,
8391,144,1905,44.35,completed,2024-03-02,0,
8392,3,1987,41.15,failed,2024-03-02,0,processing_error
8393,328,1179,36.76,completed,2024-03-02,0,
8394,227,1051,15.63,completed,2024-03-02,0,
8395,133,1426,14.59,completed,2024-03-02,0,
8396,367,1556,47.54,failed,2024-03-02,0,card_blocked
8397,210,1315,38.9,completed,2024-03-02,0,
8398,70,123,49.45,completed,2024-03-02,1,
8399,339,362,36.03,completed,2024-03-02,0,
8400,236,358,24.35,completed,2024-03-02,0,
8401,13,1077,21.86,completed,2024-03-02,0,
8402,147,1014,19.41,completed,2024-03-02,0,
8403,329,1390,20.62,completed,2024-03-02,0,
8404,336,1770,51.4,completed,2024-03-02,0,
8405,409,421,53.69,completed,2024-03-02,0,
8406,298,1337,194.06,completed,2024-03-02,0,
8407,385,1739,21.26,completed,2024-03-02,0,
8408,468,1879,16.92,completed,2024-03-02,0,
8409,255,218,31.14,completed,2024-03-03,0,
8410,196,912,27.42,completed,2024-03-03,0,
8411,225,1533,45.38,completed,2024-03-03,0,
8412,303,280,65.11,completed,2024-03-03,0,
8413,295,1885,7.83,completed,2024-03-03,0,
8414,11,780,53.01,completed,2024-03-03,0,
8415,413,1163,45.12,completed,2024-03-03,0,
8416,455,20,51.76,completed,2024-03-03,0,
8417,257,1360,34.53,completed,2024-03-03,0,
8418,336,1863,5.46,completed,2024-03-03,1,
8419,488,1626,16.53,completed,2024-03-03,0,
8420,257,226,14.48,completed,2024-03-03,0,
8421,374,492,32.63,completed,2024-03-03,0,
8422,44,619,163.96,completed,2024-03-03,0,
8423,89,1763,129.91,completed,2024-03-03,0,
8424,341,1043,33.14,completed,2024-03-03,0,
8425,214,1520,9.56,completed,2024-03-03,0,
8426,84,1185,62.51,completed,2024-03-03,0,
8427,364,36,29.53,completed,2024-03-03,0,
8428,330,1755,81.98,completed,2024-03-03,0,
8429,412,1106,40.22,completed,2024-03-03,0,
8430,274,654,21.61,completed,2024-03-03,0,
8431,322,1090,48.88,completed,2024-03-03,0,
8432,313,1122,91.84,completed,2024-03-03,0,
8433,186,1091,34.89,completed,2024-03-03,0,
8434,158,585,18.82,completed,2024-03-03,0,
8435,140,1696,54.16,completed,2024-03-03,0,
8436,330,979,39.84,completed,2024-03-03,0,
8437,149,1975,28.24,completed,2024-03-03,0,
8438,136,1762,49.31,completed,2024-03-03,0,
8439,183,1193,33.97,completed,2024-03-03,0,
8440,72,1588,69.63,completed,2024-03-03,0,
8441,13,472,28.69,completed,2024-03-03,0,
8442,393,105,47.71,completed,2024-03-03,0,
8443,68,1801,61.58,completed,2024-03-03,0,
8444,39,1673,50.12,completed,2024-03-03,0,
8445,430,1473,63.21,completed,2024-03-03,0,
8446,352,31,45.31,completed,2024-03-03,0,
8447,371,209,64.85,completed,2024-03-03,0,
8448,351,622,48.98,completed,2024-03-03,0,
8449,483,1017,30.42,completed,2024-03-03,0,
8450,476,1809,110.35,completed,2024-03-03,0,
8451,310,278,59.1,completed,2024-03-03,0,
8452,188,1946,56.44,completed,2024-03-03,0,
8453,395,727,33.12,completed,2024-03-03,0,
8454,299,1065,47.35,completed,2024-03-03,0,
8455,88,1000,134.14,completed,2024-03-03,0,
8456,138,1568,8.1,failed,2024-03-04,0,card_blocked
8457,2,138,147.28,completed,2024-03-04,0,
8458,474,1773,64.6,completed,2024-03-04,0,
8459,256,150,182.23,completed,2024-03-04,0,
8460,481,1631,7.17,completed,2024-03-04,0,
8461,427,1214,54.92,completed,2024-03-04,0,
8462,136,1336,25.12,completed,2024-03-04,0,
8463,449,145,52.23,completed,2024-03-04,1,
8464,140,1575,16.01,completed,2024-03-04,0,
8465,441,1583,24.35,completed,2024-03-04,0,
8466,335,1327,17.74,completed,2024-03-04,0,
8467,118,944,57.13,completed,2024-03-04,0,
8468,285,1473,79.1,completed,2024-03-04,0,
8469,416,158,103.37,completed,2024-03-04,0,
8470,130,1873,28.92,completed,2024-03-04,0,
8471,5,599,5.41,completed,2024-03-04,0,
8472,45,1504,34.64,completed,2024-03-04,0,
8473,34,520,34.64,completed,2024-03-04,0,
8474,450,1962,149.96,completed,2024-03-04,0,
8475,206,868,15.02,completed,2024-03-04,0,
8476,416,962,17.62,completed,2024-03-04,0,
8477,293,624,13.68,completed,2024-03-04,0,
8478,412,827,35.43,completed,2024-03-04,0,
8479,348,321,13.65,failed,2024-03-04,0,insufficient_funds
8480,474,844,4.3,completed,2024-03-04,0,
8481,409,895,37.17,completed,2024-03-04,0,
8482,117,919,12.48,failed,2024-03-04,0,processing_error
8483,147,258,108.88,completed,2024-03-04,1,
8484,10,1953,83.93,completed,2024-03-04,0,
8485,134,918,90.9,completed,2024-03-04,0,
8486,396,273,23.04,completed,2024-03-04,0,
8487,121,1809,14.0,completed,2024-03-04,0,
8488,482,458,29.49,completed,2024-03-04,0,
8489,20,1430,6.24,completed,2024-03-04,0,
8490,98,1016,87.96,completed,2024-03-04,0,
8491,137,1314,43.43,completed,2024-03-04,0,
8492,296,750,37.11,completed,2024-03-04,0,
8493,255,1164,10.01,completed,2024-03-04,0,
8494,85,878,22.2,completed,2024-03-04,0,
8495,301,851,53.68,completed,2024-03-04,0,
8496,288,1308,11.58,failed,2024-03-04,0,card_blocked
8497,487,144,54.06,completed,2024-03-04,0,
8498,196,1540,34.23,completed,2024-03-04,0,
8499,162,1039,34.9,completed,2024-03-04,0,
8500,495,1756,70.32,failed,2024-03-04,0,merchant_limit_exceeded
8501,106,692,68.35,failed,2024-03-04,0,insufficient_funds
8502,27,437,19.08,completed,2024-03-04,0,
8503,306,1001,46.89,completed,2024-03-04,0,
8504,470,798,26.92,completed,2024-03-04,0,
8505,397,843,20.95,completed,2024-03-04,0,
8506,351,264,21.63,completed,2024-03-04,0,
8507,461,1007,7.11,completed,2024-03-05,0,
8508,149,886,12.41,completed,2024-03-05,0,
8509,331,1097,23.66,completed,2024-03-05,0,
8510,215,411,43.8,completed,2024-03-05,0,
8511,229,1219,46.92,completed,2024-03-05,1,
8512,241,1240,23.47,completed,2024-03-05,0,
8513,146,1438,41.52,completed,2024-03-05,0,
8514,470,833,123.03,completed,2024-03-05,0,
8515,208,1086,31.67,completed,2024-03-05,0,
8516,383,1904,38.51,completed,2024-03-05,0,
8517,308,601,91.16,completed,2024-03-05,0,
8518,395,1407,46.73,failed,2024-03-05,0,insufficient_funds
8519,342,1621,21.94,completed,2024-03-05,0,
8520,78,942,17.71,completed,2024-03-05,0,
8521,450,1980,96.37,completed,2024-03-05,0,
8522,334,131,40.79,completed,2024-03-05,0,
8523,65,1813,94.7,completed,2024-03-05,0,
8524,375,1376,14.45,completed,2024-03-05,0,
8525,394,1938,18.22,completed,2024-03-05,0,
8526,427,1496,11.63,completed,2024-03-05,0,
8527,147,1480,33.69,completed,2024-03-05,0,
8528,153,1558,14.73,completed,2024-03-05,1,
8529,461,498,67.79,completed,2024-03-05,0,
8530,460,750,24.3,completed,2024-03-05,0,
8531,59,862,100.33,completed,2024-03-05,0,
8532,140,422,21.16,completed,2024-03-05,0,
8533,269,1975,12.41,completed,2024-03-05,0,
8534,284,464,34.84,completed,2024-03-05,0,
8535,234,1490,27.96,completed,2024-03-05,0,
8536,22,316,51.49,completed,2024-03-05,0,
8537,340,1689,11.28,completed,2024-03-05,0,
8538,439,576,61.64,completed,2024-03-05,0,
8539,314,1279,63.61,completed,2024-03-05,0,
8540,342,1134,6.53,completed,2024-03-05,0,
8541,401,373,30.01,completed,2024-03-05,0,
8542,166,461,9.91,completed,2024-03-05,0,
8543,24,337,160.8,completed,2024-03-05,0,
8544,450,654,100.18,completed,2024-03-05,0,
8545,344,470,8.74,completed,2024-03-05,0,
8546,224,1243,32.15,completed,2024-03-05,0,
8547,349,37,14.9,completed,2024-03-05,0,
8548,423,587,148.94,completed,2024-03-05,0,
8549,484,220,205.89,completed,2024-03-05,0,
8550,27,1249,53.01,completed,2024-03-05,1,
8551,432,1986,9.17,completed,2024-03-05,0,
8552,64,1990,17.71,completed,2024-03-05,0,
8553,311,262,10.92,completed,2024-03-05,0,
8554,314,661,55.93,completed,2024-03-05,0,
8555,3,2,13.64,completed,2024-03-05,0,
8556,285,207,23.36,completed,2024-03-05,0,
8557,410,301,38.62,completed,2024-03-05,0,
8558,394,357,13.2,completed,2024-03-05,0,
8559,367,770,61.25,completed,2024-03-05,0,
8560,117,650,17.63,completed,2024-03-05,0,
8561,103,1933,51.25,completed,2024-03-05,0,
8562,305,197,28.43,completed,2024-03-05,0,
8563,130,759,14.26,completed,2024-03-05,1,
8564,122,852,109.58,completed,2024-03-05,0,
8565,276,964,80.4,completed,2024-03-05,0,
8566,23,1475,66.98,completed,2024-03-05,0,
8567,99,1141,31.87,completed,2024-03-05,0,
8568,428,1236,53.11,completed,2024-03-05,0,
8569,295,1389,350.49,completed,2024-03-06,0,
8570,140,792,61.34,completed,2024-03-06,0,
8571,325,755,44.69,completed,2024-03-06,0,
8572,462,1360,21.28,completed,2024-03-06,0,
8573,280,950,78.59,completed,2024-03-06,0,
8574,181,664,13.5,completed,2024-03-06,0,
8575,436,719,19.13,completed,2024-03-06,0,
8576,356,609,27.69,completed,2024-03-06,0,
8577,132,1760,45.02,completed,2024-03-06,0,
8578,484,291,11.36,completed,2024-03-06,1,
8579,28,1886,32.12,completed,2024-03-06,0,
8580,28,593,45.78,completed,2024-03-06,0,
8581,199,1862,22.62,completed,2024-03-06,0,
8582,308,1187,14.36,completed,2024-03-06,0,
8583,495,1928,14.74,completed,2024-03-06,0,
8584,459,211,44.6,completed,2024-03-06,0,
8585,121,148,57.89,completed,2024-03-06,0,
8586,218,350,157.56,completed,2024-03-06,0,
8587,265,1254,26.98,completed,2024-03-06,0,
8588,401,820,16.48,completed,2024-03-06,0,
8589,43,1058,42.86,completed,2024-03-06,0,
8590,289,1365,15.7,completed,2024-03-06,0,
8591,207,1460,56.13,completed,2024-03-06,0,
8592,140,1820,22.5,completed,2024-03-06,0,
8593,176,691,471.35,completed,2024-03-06,0,
8594,132,546,40.13,completed,2024-03-06,0,
8595,240,926,9.78,completed,2024-03-06,0,
8596,310,457,21.25,completed,2024-03-06,0,
8597,339,1794,12.99,completed,2024-03-06,0,
8598,5,1069,31.18,completed,2024-03-06,0,
8599,333,1471,89.54,completed,2024-03-06,0,
8600,351,339,119.92,completed,2024-03-06,0,
8601,192,1018,14.17,completed,2024-03-06,0,
8602,472,593,42.23,completed,2024-03-06,0,
8603,41,1541,41.04,completed,2024-03-06,0,
8604,265,1306,59.63,completed,2024-03-06,0,
8605,477,511,17.11,completed,2024-03-06,0,
8606,175,1359,80.85,failed,2024-03-06,0,insufficient_funds
8607,414,1906,18.37,completed,2024-03-06,0,
8608,215,570,75.03,completed,2024-03-06,0,
8609,429,763,6.02,completed,2024-03-06,0,
8610,133,165,106.04,completed,2024-03-06,0,
8611,499,15,31.69,completed,2024-03-06,0,
8612,244,381,26.81,completed,2024-03-06,0,
8613,277,585,9.92,failed,2024-03-06,0,merchant_limit_exceeded
8614,338,54,7.85,completed,2024-03-06,0,
8615,427,1235,34.63,completed,2024-03-06,0,
8616,20,132,23.08,completed,2024-03-06,0,
8617,190,1661,148.48,completed,2024-03-06,0,
8618,82,1397,128.72,completed,2024-03-06,0,
8619,458,184,6.82,completed,2024-03-07,0,
8620,430,1558,20.73,completed,2024-03-07,0,
8621,320,500,65.03,completed,2024-03-07,0,
8622,299,1744,11.03,completed,2024-03-07,0,
8623,491,1995,36.44,completed,2024-03-07,0,
8624,83,749,30.35,completed,2024-03-07,0,
8625,407,1396,39.32,completed,2024-03-07,0,
8626,110,1762,18.69,failed,2024-03-07,0,merchant_limit_exceeded
8627,82,1591,49.66,completed,2024-03-07,0,
8628,318,1786,14.31,completed,2024-03-07,0,
8629,139,672,62.68,completed,2024-03-07,0,
8630,308,936,31.6,completed,2024-03-07,0,
8631,359,1225,47.94,completed,2024-03-07,0,
8632,291,1672,39.3,completed,2024-03-07,0,
8633,478,29,71.2,completed,2024-03-07,0,
8634,169,1487,125.39,completed,2024-03-07,0,
8635,26,1800,30.12,completed,2024-03-07,0,
8636,442,916,20.3,completed,2024-03-07,1,
8637,155,1044,125.21,completed,2024-03-07,0,
8638,182,1513,135.59,completed,2024-03-07,0,
8639,421,1980,213.58,completed,2024-03-07,0,
8640,86,1745,17.52,completed,2024-03-07,0,
8641,334,1631,17.28,completed,2024-03-07,0,
8642,312,1719,31.71,completed,2024-03-07,0,
8643,402,282,37.26,completed,2024-03-07,0,
8644,439,74,57.48,completed,2024-03-07,0,
8645,249,1102,176.53,completed,2024-03-07,0,
8646,92,1791,55.58,completed,2024-03-07,0,
8647,493,1111,47.51,completed,2024-03-07,0,
8648,75,1880,31.47,completed,2024-03-07,0,
8649,335,481,129.19,completed,2024-03-07,1,
8650,485,1508,53.56,completed,2024-03-07,0,
8651,248,1170,24.25,completed,2024-03-07,0,
8652,39,536,99.16,completed,2024-03-07,0,
8653,274,988,13.97,completed,2024-03-07,0,
8654,289,1096,114.92,completed,2024-03-07,0,
8655,1,162,47.19,completed,2024-03-07,0,
8656,124,1219,136.82,failed,2024-03-07,0,card_blocked
8657,340,413,7.47,completed,2024-03-07,0,
8658,471,465,41.77,completed,2024-03-07,0,
8659,365,1239,110.44,failed,2024-03-07,0,insufficient_funds
8660,120,141,40.35,completed,2024-03-07,0,
8661,211,1870,18.15,completed,2024-03-07,0,
8662,429,774,67.14,completed,2024-03-07,0,
8663,70,400,42.16,completed,2024-03-07,0,
8664,322,375,56.67,failed,2024-03-07,0,insufficient_funds
8665,333,1430,81.77,completed,2024-03-07,0,
8666,240,1464,52.09,completed,2024-03-07,0,
8667,111,584,29.75,completed,2024-03-07,0,
8668,18,1831,21.66,completed,2024-03-07,0,
8669,270,995,13.33,completed,2024-03-07,0,
8670,439,825,11.37,completed,2024-03-08,0,
8671,471,249,27.29,completed,2024-03-08,0,
8672,292,1354,38.76,completed,2024-03-08,0,
8673,494,614,57.39,completed,2024-03-08,0,
8674,464,363,21.54,completed,2024-03-08,0,
8675,460,502,39.22,completed,2024-03-08,0,
8676,486,445,53.39,completed,2024-03-08,0,
8677,300,1807,43.9,completed,2024-03-08,0,
8678,432,1628,11.41,completed,2024-03-08,0,
8679,196,1536,121.52,completed,2024-03-08,0,
8680,232,83,183.77,completed,2024-03-08,1,
8681,376,935,37.49,completed,2024-03-08,0,
8682,381,1066,23.17,failed,2024-03-08,0,insufficient_funds
8683,50,45,41.02,completed,2024-03-08,0,
8684,137,619,21.05,completed,2024-03-08,0,
8685,485,379,38.32,completed,2024-03-08,0,
8686,183,331,43.12,completed,2024-03-08,0,
8687,272,1359,15.18,completed,2024-03-08,0,
8688,450,465,11.81,completed,2024-03-08,0,
8689,96,1892,7.82,completed,2024-03-08,0,
8690,383,1866,59.95,completed,2024-03-08,0,
8691,135,1057,35.57,completed,2024-03-08,0,
8692,314,1214,76.72,completed,2024-03-08,0,
8693,241,295,20.38,failed,2024-03-08,0,merchant_limit_exceeded
8694,137,1301,10.66,completed,2024-03-08,0,
8695,155,1246,57.81,completed,2024-03-08,0,
8696,436,1218,26.3,completed,2024-03-08,0,
8697,275,427,61.36,completed,2024-03-08,0,
8698,78,716,114.1,completed,2024-03-08,0,
8699,171,1746,29.46,failed,2024-03-08,0,insufficient_funds
8700,57,1261,73.62,completed,2024-03-08,0,
8701,326,1933,25.12,completed,2024-03-08,0,
8702,361,639,26.3,completed,2024-03-08,0,
8703,109,599,2.33,completed,2024-03-08,0,
8704,344,1213,27.14,completed,2024-03-08,0,
8705,190,1949,166.37,completed,2024-03-08,0,
8706,97,1112,13.98,completed,2024-03-08,0,
8707,158,218,14.17,completed,2024-03-08,0,
8708,21,832,102.41,completed,2024-03-08,0,
8709,270,1144,15.78,completed,2024-03-08,0,
8710,189,260,25.92,completed,2024-03-08,0,
8711,45,1689,38.41,completed,2024-03-08,0,
8712,257,28,11.17,completed,2024-03-08,0,
8713,290,788,114.15,completed,2024-03-08,0,
8714,168,226,60.61,completed,2024-03-08,0,
8715,429,1143,33.71,completed,2024-03-08,0,
8716,277,874,23.6,completed,2024-03-08,0,
8717,259,1531,42.43,completed,2024-03-08,0,
8718,35,1824,26.75,completed,2024-03-08,0,
8719,27,1873,114.81,completed,2024-03-08,0,
8720,81,1791,49.45,completed,2024-03-08,0,
8721,4,1007,45.61,completed,2024-03-08,0,
8722,198,460,19.02,completed,2024-03-08,0,
8723,196,1608,22.98,completed,2024-03-08,0,
8724,148,1980,38.11,completed,2024-03-08,0,
8725,164,1137,113.8,completed,2024-03-08,0,
8726,289,179,41.11,completed,2024-03-08,0,
8727,180,651,67.31,completed,2024-03-08,0,
8728,229,456,81.58,completed,2024-03-08,0,
8729,414,1168,10.13,completed,2024-03-08,0,
8730,487,760,36.21,completed,2024-03-08,0,
8731,408,1624,309.8,completed,2024-03-09,0,
8732,389,147,19.43,completed,2024-03-09,0,
8733,477,1770,15.43,completed,2024-03-09,0,
8734,450,1556,77.13,completed,2024-03-09,0,
8735,248,899,19.01,completed,2024-03-09,0,
8736,87,252,25.71,completed,2024-03-09,0,
8737,261,1313,6.25,completed,2024-03-09,0,
8738,427,1272,4.67,failed,2024-03-09,0,insufficient_funds
8739,182,1117,36.5,completed,2024-03-09,0,
8740,481,506,47.19,completed,2024-03-09,0,
8741,32,987,11.73,completed,2024-03-09,0,
8742,151,1573,60.47,completed,2024-03-09,0,
8743,90,1107,65.08,completed,2024-03-09,0,
8744,408,640,7.6,failed,2024-03-09,0,merchant_limit_exceeded
8745,396,1508,36.51,completed,2024-03-09,0,
8746,489,290,16.57,completed,2024-03-09,0,
8747,296,308,37.38,completed,2024-03-09,0,
8748,75,1606,45.44,completed,2024-03-09,0,
8749,486,1479,43.22,completed,2024-03-09,0,
8750,390,934,108.33,completed,2024-03-09,0,
8751,253,718,28.81,completed,2024-03-09,0,
8752,248,118,19.73,completed,2024-03-09,0,
8753,392,624,29.47,completed,2024-03-09,0,
8754,39,1122,17.49,completed,2024-03-09,0,
8755,446,1494,214.97,completed,2024-03-09,0,
8756,397,637,18.25,completed,2024-03-09,0,
8757,198,743,26.67,completed,2024-03-09,0,
8758,111,1151,9.99,completed,2024-03-09,0,
8759,32,1539,17.45,completed,2024-03-09,0,
8760,60,513,58.45,completed,2024-03-09,0,
8761,242,215,20.0,completed,2024-03-09,0,
8762,119,412,13.81,completed,2024-03-09,0,
8763,4,150,46.36,completed,2024-03-09,0,
8764,216,752,130.84,completed,2024-03-09,0,
8765,494,1968,34.83,completed,2024-03-09,0,
8766,400,119,134.5,completed,2024-03-09,0,
8767,276,1986,13.99,completed,2024-03-09,0,
